name,gender
"Seefeld, Bernhard",M
"Seelam, Seetharami",M
"Seetharami, Seelam",M
"Segal, Aaron",M
"Segall, Itai",M
"Segura, Albert",M
"Sehatbakhsh, Nader",M
"Sehgal, Priya",F
"Seide, Frank",M
"Seidel, Eric L.",M
"Seidewitz, Ed",M
"Seidl, Helmut",M
"Seifert, Jean-Pierre",M
"Seiler, Gregor",M
"Seinturier, Lionel",M
"Sekar, Vyas",M
"Sekiguchi, Satoshi",M
"Sekniqi, Kevin",M
"Selby, Nicholas",M
"Selfa, Vicent",M
"Selimi, Mennan",M
"Sellam, Thibault",M
"Seltzer, Margo",F
"Selvitopi, Oguz",M
"Selwood, Paul",M
"Sembrant, Andreas",M
"Sen, Koushik",M
"Sen, Prithviraj",M
"Sen, Satyabrata",M
"Sen, Shayak",M
"Sen, Shubho",M
"Sen, Sid",M
"Sen, Siddhartha",M
"Sen, Souvik",M
"Sen, Subhabrata",M
"Senar, Miquel Angel",M
"Senellart, Pierre",M
"Senger, Robert",M
"Sengupta, Abhrajit",M
"Sengupta, Dipanjan",M
"Sengupta, Neha",F
"Sengupta, Sudipta",M
"Senin, Pavel",M
"Sens, Pierre",M
"Seo, Euiseong",M
"Seo, Jaebaek",M
"Seo, Jihye",F
"Seo, Sangmin",M
"Seok, Mingoo",M
"Serafini, Marco",M
"Serbetci, Berksan",M
"Serdyukov, Pavel",M
"Serrano, Estefania",M
"Serup, Niels G. W.",M
"Servat, Harald",M
"Seshadhri, C.",M
"Seshadri, Vivek",M
"Seshan, Srinivasan",M
"Seshia, Sanjit",M
"Seth, Karn",M
"Seth, Sharad",M
"Sethia, Ankit",M
"Sethumadhavan, Simha",M
"Setia, Sanjeev",M
"Setter, Jeff",M
"Severn, Chris",M
"Severyn, Aliaksei",M
"Sevilla, Michael A.",M
"Sewell, Peter",M
"Seznec, Andre",M
"Sha, Shi",M
"Shacham, Hovav",M
"Shacham, Ohad",M
"Shacklett, Brennan",M
"Shade, Robbie",M
"Shadid, Arsalan",M
"Shafaei, Alireza",M
"Shafaei, Mansour",M
"Shafiee, Ali",M
"Shafiq, Muhammad",M
"Shafiq, Zubair",M
"Shafique, Muhammad",M
"Shah, Chinmayee",F
"Shah, Chirag",M
"Shah, Devavrat",M
"Shah, Dhara",F
"Shah, Harshil",M
"Shah, Mehul",M
"Shah, Miral",F
"Shah, Parikshit",M
"Shah, Vivek",M
"Shahab, Amna",F
"Shahabi, Cyrus",M
"Shahaf, Dafna",F
"Shahid, Usman",M
"Shahidi, Narges",F
"Shahrad, Mohammad",M
"Shaikh, Anees",M
"Shaikhha, Amir",M
"Shakkottai, Srinivas",M
"Shalabi, Yasser",M
"Shalev, Noam",M
"Shalf, John",M
"Shamir, Adi",M
"Shamsi, Zain",M
"Shan, Huasong",M
"Shan, Pingjia",M
"Shan, Tony",M
"Shan, Yizhou",M
"Shanbhag, Anil",M
"Shanbhag, Uday",M
"Shands, Deborah",F
"Shang, Zechao",M
"Shangguan, Longfei",M
"Shantharam, Manu",M
"Shao, Chenkai",NA
"Shao, Sophia",F
"Shao, Yakun Sophia",F
"Shao, Zhong",M
"Shao, Zili",M
"Shaon, Fahad",M
"Shapiro, Guy",M
"Shapiro, Marc",M
"Shariatpanahi, Seyed Pooya",M
"Sharifi, Akbar",M
"Sharifian, Amirali",M
"Sharify, Sayeh",F
"Sharma, Aneesh",M
"Sharma, Bikash",M
"Sharma, Gokarna",M
"Sharma, Hardik",M
"Sharma, Naveen Kr.",M
"Sharma, Prateek",M
"Sharma, Puneet",M
"Sharma, Rahul",M
"Sharma, Suchakrapani Datt",M
"Sharma, Swagata",F
"Sharma, Upendra",M
"Sharpnack, James",M
"Shastri, Supreeth",M
"Shaub, Florian",M
"Shavit, Nir",M
"Shaw, Adrian L.",M
"Shaw, Kelly",F
"Shay, Richard",M
"Shayesteh, Anahita",F
"She, Chang",M
"She, James",M
"She, Jieying",F
"She, Zuohao",M
"Sheets, Kitrick",M
"Sheikh, Hafiz Fahad",M
"Sheikh, Rami",M
"Shelat, Abhi",M
"Sheldon, Dan",M
"Shen, Chih-Ya",M
"Shen, Emily",F
"Shen, Fumin",M
"Shen, Haiying",F
"Shen, Heng Tao",M
"Shen, Huawei",M
"Shen, Jialie",M
"Shen, Jiasi",F
"Shen, Jie",M
"Shen, Jun",M
"Shen, Kai",M
"Shen, Sheng",M
"Shen, Sijie",M
"Shen, Wenbo",M
"Shen, Xipeng",M
"Shen, Yang",M
"Shen, Yixiao",M
"Shen, Yongming",M
"Shen, Zhaoyan",M
"Shende, Sameer",M
"Sheng, Quan Z.",M
"Sheng, Victor S.",M
"Shenker, Scott",M
"Shenoy, Prashant",M
"Sherr, Micah",M
"Sherry, Justine",F
"Sherwood, Timothy",M
"Sheshadri, Ramanujan K",M
"Shetty, Sachin",M
"Shevade, Shirish",M
"Shevgoor, Manjunath",M
"Shewchuck, John",M
"Shi, Bei",M
"Shi, Conglei",M
"Shi, Elaine",F
"Shi, Haiyang",M
"Shi, Lei",M
"Shi, Liang",M
"Shi, Weisong",M
"Shi, Xuanhua",M
"Shi, Yu",M
"Shi, Zhan",M
"Shi, Zhongyi",F
"Shiga, Sosuke",M
"Shih, Ming-Wei",M
"Shilane, Philip",M
"Shiloh, Amnon",M
"Shim, Aaron",M
"Shim, Kyuseok",M
"Shimokawabe, Takashi",M
"Shin, Dongkun",M
"Shin, Insik",M
"Shin, Ji-Yong",M
"Shin, Kang G.",M
"Shin, Seunghee",M
"Shin, Seungwon",M
"Shinde, Shweta",F
"Shinjo, Yasushi",M
"Shinnar, Avraham",M
"Shioya, Ryota",M
"Shipman, Galen",M
"Shipton, Jonny",M
"Shirako, Jun",M
"Shirazi, Behrooz",M
"Shirvanian, Maliheh",F
"Shiryaev, Mikhail",M
"Shivaswamy, Pannaga",M
"Shmatikov, Vitaly",M
"Shoaib, Muhammad",M
"Shoga, Kathleen",F
"Shoham, Sharon",F
"Shoker, Ali",M
"Shokouhi, Milad",M
"Shokri, Reza",M
"Shontz, Suzanne",F
"Shoshitaishvili, Yan",M
"Shoup, Victor",M
"Shpeisman, Tatiana",F
"Shraer, Alex",M
"Shrestha, Ashish",M
"Shriki, Udi",M
"Shrimpton, Thomas",M
"Shrira, Liuba",F
"Shriraman, Arrvindh",M
"Shrivastava, Anshumali",M
"Shrobe, Howard",M
"Shroff, Ness",M
"Shu, Jiwu",M
"Shu, Yuanchao",M
"Shuai, Hong-Han",M
"Shudler, Sergei",M
"Shukla, Sudhanshu",M
"Shulaker, Max",M
"Shulenburger, Luke",M
"Shull, Thomas",M
"Shulman, Haya",F
"Shun, Julian",M
"Si, Min",F
"Si, Si",F
"Si, Xujie",M
"Siadati, Hossein",M
"Siakavaras, Dimitrios",M
"Siavoshani, Mahdi Jafari",M
"Sibghat, Huma",F
"Siddiqui, Tarique",M
"Sidiroglou-Douskos, Stelios",M
"Sidirourgos, Lefteris",M
"Sidle, Richard",M
"Sidler, David",M
"Siebes, Arno",M
"Siegel, Howard J.",M
"Siek, Jeremy",M
"Siganos, Georgos",M
"Sigurbjarnarson, Helgi",F
"Sikdar, Sourav",M
"Silberstein, Mark",M
"Silla, Federico",M
"Silva, Alexandra",F
"Silva, Altigran S. Da",M
"Silva, Ana Paula Couto Da",F
"Silva, Dilma Da",F
"Silva, Juan D. Velasquez",M
"Silva, Marcio",M
"Silva, Pedro",M
"Silva, Rafael Ferreira Da",M
"Silva, Renan Fischer E",M
"Silva, Tamires Brito Da",F
"Silva-Lepe, Ignacio",M
"Silvano, Cristina",F
"Silvello, Gianmaria",M
"Silvestri, Emiliano",M
"Silvestri, Fabrizio",M
"Silvestri, Francesco",M
"Silvestro, Sam",M
"Sim, Alex",M
"Sim, Hyogi",M
"Sim, Jaewoong",M
"Sim, Kwang Mong",M
"Simeon, Jerome",M
"Simhadri, Harsha Vardhan",M
"Simitsis, Alkis",M
"Simmhan, Yogesh",M
"Simon, Doug",M
"Simon, Veronique",F
"Simonet, Anthony",M
"Simonin, Matthieu",M
"Simoudis, Evangelos",M
"Simovici, Dan",M
"Sinanoglu, Ozgur",M
"Sinapov, Jivko",M
"Sinclair, Matthew D.",M
"Sindhwani, Vikas",M
"Singapura, Shreyas",M
"Singer, Yaron",M
"Singh, Abhayendra",M
"Singh, Ambuj",M
"Singh, Arjun",M
"Singh, David E.",M
"Singh, Dipak Kumar",M
"Singh, Lisa",F
"Singh, Rayman Preet",M
"Singh, Rishabh",M
"Singhal, Rekha",F
"Singhvi, Arjun",M
"Singla, Ankit",M
"Sinha, Kaushik",M
"Sinha, Prasun",M
"Sinha, Rohit",M
"Sinha, Sudipta N.",M
"Sinnen, Oliver",M
"Sinnott, Richard",M
"Sioutas, Spyros",M
"Sips, Henk",M
"Sirivianos, Michael",M
"Sirvent, Raul",M
"Sisneros, Robert",M
"Sitaram, Dinkar",M
"Sitaraman, Ramesh K.",M
"Sitchinava, Nodari",M
"Sithole, Happy",M
"Siu, Kevin",M
"Sivakorn, Suphannee",F
"Sivakumar, Ashiwan",M
"Sivakumar, Pradeep",M
"Sivakumar, Raghupathy",M
"Sivalingam, Lenin Ravindranath",M
"Sivaraman, Anirudh",M
"Sivaraman, Vijay",M
"Sivasubramaniam, Anand",M
"Sizikov, Gregory",M
"Skadron, Kevin",M
"Skarlatos, Dimitrios",M
"Skeie, Tor",M
"Skelton, Stan",M
"Skopalik, Alexander",M
"Skowyra, Richard",M
"Slagter, Wim",M
"Slamanig, Daniel",M
"Slaughter, Elliott",M
"Sleevi, Ryan",M
"Slepian, Zachary",M
"Slivkins, Alex",M
"Slo, Ahmad",M
"Sloan, Marc",M
"Sloane, Anthony",M
"Slota, George M.",M
"Slowey, Andy",M
"Small, Kevin",M
"Smaragdakis, Georgios",M
"Smaragdakis, Yannis",M
"Smart, Nigel",M
"Smirni, Evgenia",F
"Smit, Mike",M
"Smith, Aaron",M
"Smith, Adam",M
"Smith, Burton",M
"Smith, Joshua R.",M
"Smith, Keith A.",M
"Smith, Lauren L.",F
"Smith, Matthew",M
"Smith, Melissa",F
"Smith, Rebecca",F
"Smith, Shaden",M
"Smith, Warren",M
"Smits, Jeff",M
"Smolka, Steffen",M
"Smorkalov, Mikhail E.",M
"Smucker, Mark",M
"Snelham, Matthew",M
"Snell, Addison",M
"Snir, Marc",M
"Snoeren, Alex C.",M
"Snyder, Peter",M
"Snyder, Shane",M
"Soboroff, Ian",M
"Sodani, Avinash",M
"Soddemann, Thomas",M
"Soderberg, Emma",F
"Sodsong, Wasuwee",F
"Soffer, Aya",F
"Sohail, Hamza Bin",M
"Sohi, Gurindar S.",M
"Solar-Lezama, Armando",M
"Solihin, Yan",M
"Solomonik, Edgar",M
"Soltanian-Zadeh, Hamid",M
"Someren, J. Van",M
"Somorovsky, Juraj",M
"Son, Jeongseok",M
"Son, Myungjun",M
"Son, Stacey",M
"Son, Young Hoon",M
"Son, Yunmok",M
"Sondhi, Parikshit",M
"Sondur, Sanjeev",M
"Song, Chen",M
"Song, Chengyu",M
"Song, Congzheng",M
"Song, Dawn",F
"Song, Dongjin",M
"Song, Fengguang",M
"Song, Han",M
"Song, Hyunsub",M
"Song, Jingkuan",M
"Song, Junehwa",M
"Song, Kunpeng",M
"Song, Le",M
"Song, Linghao",M
"Song, Mingcong",M
"Song, Qingquan",M
"Song, Ruihua",F
"Song, Shuaiwen Leon",M
"Song, Shuang1",M
"Song, Shuang2",F
"Song, Tianshu",M
"Song, William J.",M
"Song, Wonjun",M
"Song, Wonook",M
"Song, Yangqiu",M
"Song, Yanwei",NA
"Song, Yee Jiun",M
"Song, Youngbae",M
"Song, Youngju",M
"Song, Yuanfang",F
"Song, Yunpeng",M
"Song, Zhenyu",M
"Soni, Akshay",M
"Sonobe, Tomohiro",M
"Sood, Apoorvi",F
"Sood, Kanika",F
"Sood, Puneet",M
"Sopena, Julien",M
"Sordoni, Alessandro",M
"Sorger, Volker",M
"Soriente, Claudio",M
"Sorin, Daniel J.",M
"Sorkunlu, Niyazi",M
"Soroush, Emad",M
"Soualah, Oussama",M
"Soule, Robert",M
"Soulier, Laure",F
"Soulé, Robert",M
"Soumagne, Jerome",M
"Sourouri, Mohammed",M
"Sousa, Leonel",M
"Souter, Jed",M
"Souza, Felipe Rodrigo De",M
"Spahn, Riley",M
"Sparks, Evan R.",M
"Spassov, Stanislav",M
"Spear, Michael",M
"Spence, Susan",F
"Spensky, Chad",M
"Sperotto, Anna",F
"Spiegelman, Alexander",M
"Spila, Timothy",M
"Spilchen, Matt",M
"Spiliopoulou, Myra",F
"Spina, Damiano",M
"Spink, Tom",M
"Spirakis, Paul",M
"Spoth, William",M
"Sprabery, Read",M
"Sprague, Mike",M
"Spring, Ryan",M
"Springall, Drew",M
"Spronck, Pieter",M
"Spyra, Aleksandra",F
"Späth, Johannes",M
"Squicciarini, Anna",F
"Squillante, Mark",M
"Sreedhar, Dheeraj",M
"Sreekanti, Vikram",M
"Sreepathi, Sarat",M
"Sridharan, Srinivas",M
"Sridharan, Vilas",M
"Srikant, Y N",M
"Srikumar, Vivek",M
"Srimani, Pradip",M
"Srinath, Shreesha",M
"Srinathan, Kannan",M
"Srinivas, Virinchi",M
"Srinivasan, Ashok",M
"Srinivasan, Kannan",M
"Srinivasan, Padmini",F
"Srinivasan, Venkatesh",M
"Srinivasan, Vijayalakshmi",F
"Srinivasan, Vijaylakshmi",M
"Srinivasan, Viji",F
"Sripada, Chandra",M
"Sripathi, Vamsi",M
"Srisa-An, Witawas",M
"Srivastava, Abhinav",M
"Srivastava, Divesh",M
"Srivastava, Mani B.",M
"Srivastava, Prashast",M
"Srivatsa, Mudhakar",M
"Stabile, Jim",M
"Stachowiak, Grzegorz",M
"Stachowski, Matthias",M
"Stadler, Georg",M
"Stadler, Lukas",M
"Stafford, Esteban",M
"Stafman, Logan",M
"Stamatakis, Alexandros",M
"Stamatogiannakis, Manolis",M
"Stanchina, William",M
"Standen, Brian Chol Soo",M
"Stankovi, Vlado",M
"Stanley, Natalie",F
"Stark, Emily",F
"Starov, Oleksii",M
"Stasiak, Maciej",M
"Stavrou, Kyriakos",M
"Stebila, Douglas",M
"Steck, Chris",M
"Steele, Guy L.",M
"Steenkiste, Peter",M
"Stefan, Deian",M
"Stefan, Petr",M
"Stefani, Lorenzo De",M
"Stefanovici, Ioan",M
"Stehle, Damien",M
"Stehle, Elias",M
"Stei, Benno",M
"Steiger, Damian S.",M
"Steimann, Friedrich",M
"Steinbach, Carl",M
"Steinbach, Michael",M
"Steinbach, Peter",M
"Steinberg, Dan",M
"Steinder, Malgorzata Gosia",F
"Steindorfer, Michael J.",M
"Steiner, Moritz",M
"Steinert, Deryl",M
"Steinmetz, Ralf",M
"Steinmetzer, Daniel",M
"Stenström, Per",M
"Stephan, Jon",M
"Stephen, Julian",M
"Stephens, Brent",M
"Stephens, Maoni",F
"Stephens, Nick",M
"Stephens-Davidowitz, Noah",M
"Stephenson, Mark",M
"Sterling, Thomas",M
"Steuwer, Michel",M
"Stevens, Rick",M
"Stewart, Christopher",M
"Stewart, Craig",M
"Stewart, Randall Ray",M
"Stijlaart, Mats",M
"Stillwell, Mark",M
"Stilo, Giovanni",M
"Stimpson, Roxy",F
"Stine, James",M
"Stodden, Victoria",F
"Stoica, Ion",M
"Stolfo, Salvatore",M
"Stolyar, Sasha",M
"Stone, Peter",M
"Stonebraker, Michael",M
"Storm, Adam",M
"Storm, Patrick",M
"Stout, Quentin F.",M
"Stoyanov, Miroslav",M
"Stoyanovich, Julia",F
"Stransky, Christian",M
"Stratman, Sean",M
"Strauss, Karin",F
"Streibelt, Florian",M
"Streit, Achim",M
"Stringhini, Gianluca",M
"Stronati, Marco",M
"Strong, Christina R",F
"Strout, Michelle Mills",F
"Strub, Pierre-Yves",M
"Strufe, Thorsten",M
"Strum, Michael",M
"Stuardo, Cesar A.",M
"Stuedi, Patrick",M
"Stumm, Michael",M
"Stumpf, Tobias",M
"Stunkel, Craig",M
"Sturton, Cynthia",F
"Stutsman, Ryan",M
"Stylianopoulos, Charalampos",M
"Su, Chunzhi",M
"Su, Fang-Hsiang",M
"Su, Hsin-Hao",M
"Su, Jinshu",M
"Su, Lu",M
"Su, Maomeng",M
"Su, Xiaodong",M
"Su, Yi",M
"Su, Yuxin",M
"Su, Zhendong",M
"Suarez, Estela",F
"Suarez, Fernando",M
"Subasi, Omer",M
"Subramaniam, Suresh",M
"Subramanian, Lakshmi",M
"Subramanian, Lavanya",F
"Subramanian, Suvinay",M
"Subramanian, Venkat",M
"Subramaniyan, Arun",M
"Subramanyan, Pramod",M
"Subramoney, Sreenivas",M
"Subramoney, Srinivas",M
"Subramoni, Hari",M
"Subramony, Ashok Sankar Harihara",M
"Suchyta, Eric",M
"Suciu, Dan",M
"Sudarshan, Madhusudhan",F
"Sudarshan, S.",M
"Suel, Torsten",M
"Suess, Tim",M
"Sueyasu, Fumichika",M
"Suganthan, Paul",M
"Sugawara, Mariko",M
"Sugawara, Yutaka",M
"Sugiyama, Kazunari",M
"Sugiyama, Mahito",M
"Sugiyama, Masashi",M
"Suh, Edward",M
"Suh, G. Edward",M
"Sukhwani, Bharat",M
"Sukumaran-Rajam, Aravind",M
"Sulamy, Moshe",M
"Sullivan, Michael B.",M
"Sullivan, Nick",M
"Sultana, Nik",M
"Sumimoto, Shinji",M
"Suminto, Riza O.",M
"Summers, Jim",M
"Sumner, Nick",M
"Sun, Aixin",M
"Sun, Bin",M
"Sun, Chen",M
"Sun, Chengnian",M
"Sun, Eric",M
"Sun, Guangyu",M
"Sun, Haiyang",M
"Sun, Hongyang",M
"Sun, Huan",F
"Sun, Jiawen",F
"Sun, Jimeng",M
"Sun, Jin",M
"Sun, Kun",M
"Sun, Le",F
"Sun, Leilei",M
"Sun, Ninghui",M
"Sun, Peng",M
"Sun, Qian",F
"Sun, Shijie",M
"Sun, Shuai",M
"Sun, Tao",M
"Sun, Xiaoshuai",M
"Sun, Xiaoye Steven",M
"Sun, Yifan",F
"Sun, Yixin",F
"Sun, Yizhou",F
"Sun, Yuanyuan",F
"Sundar, Hari",M
"Sundaram, Narayanan",M
"Sundaram, Vinaitheerthan",M
"Sundararajah, Kirshanthan",M
"Sundararaman, Swaminathan",M
"Sundaresan, Karthikeyan",M
"Sundaresan, Srikanth",M
"Sundarrajan, Aditya",M
"Suneja, Sahil",M
"Sung, Hyojin",F
"Sunkle, Sagar",M
"Sunshine, Joshua",M
"Suo, Tony",M
"Suomela, Jukka",M
"Supinski, Bronis R. De",M
"Sur, Sanjib",M
"Sur, Sayantan",M
"Sura, Zehra",F
"Surendran, Rishi",M
"Suresh, Ajith",M
"Suresh, Amoghavarsha",M
"Suresh, Lalith",M
"Suri, Neeraj",M
"Suri, Sahaana",F
"Surineni, Sruthikesh",M
"Suryanarayanan, Sid",M
"Suryanarayanan, Siddharth",M
"Suss, Tim",M
"Sussman, Alan",M
"Suter, Frederic",M
"Sutter, Bjorn De",M
"Sutton, Charles",M
"Sutton, Michael",M
"Suys, Hans",M
"Suzuki, Einoshin",M
"Suzuki, Yusuke",M
"Suzumura, Toyotaro",M
"Svenda, Petr",M
"Svensson, Bo Joel",M
"Swami, Ananthram",M
"Swaminathan, Adith",M
"Swamy, Nikhil",M
"Swanson, Steven",M
"Swartz, Brent",M
"Swasey, David",M
"Swett, Ian",M
"Swift, Michael M.",M
"Swing, Andy",M
"Syed, Rohail",M
"Sylvester, Dennis",M
"Sylvester, Steve",M
"Syriani, Eugene",M
"Sys, Marek",M
"Syta, Ewa",F
"Syverson, Paul",M
"Szaday, Justin Josef",M
"Szalay, Alexander S.",M
"Sze, Vivienne",F
"Szegedy, Mario",M
"Szeider, Stefan",M
"Szekeres, Adriana",F
"Szepesi, Tyler",M
"Szurdi, Janos",M
"Sá, Clebson C. A. De",M
"Sánchez-Artigas, Marc",M
"Sæmundsson, Trausti",M
"Söderberg, Emma",F
"Süß, Tim",M
"Taal, Arie",M
"Tabani, Hamid",M
"Tabbakh, Abdulaziz",M
"Tabriz, Parisa",F
"Tabuchi, Akihiro",M
"Tafani, Daniele",M
"Tagami, Yukihiro",M
"Tagarelli, Andrea",M
"Tague, Patrick",M
"Tahaghoghi, S.M.M.",M
"Taheri, Javid",M
"Taheri, Parvin",F
"Tahir, Rashid",M
"Tahvildar, Ladan",F
"Tai, Amy",F
"Taiani, Francois",M
"Tajalizadehkhoob, Samaneh",F
"Tajik, Ahmad Shahab",M
"Tajik, Shahin",M
"Tak, Byungchul",M
"Takabi, Hassan",M
"Takagi, Masamichi",M
"Takano, Ryousei",M
"Takes, Frank",M
"Takeuchi, Ichiro",M
"Takeuchi, Koh",M
"Takizawa, Hiroyuki",M
"Takizawa, Shin’Ichiro",M
"Tal, Arie",M
"Talagala, Nisha",M
"Talbi, El-Ghazali",M
"Talia, Domenico",M
"Talla, Vamsi",M
"Tallada, Marc Gonzalez",M
"Tallent, Nathan R.",M
"Talukdar, Partha",M
"Talwadker, Rukma Ameet",F
"Talwar, Mohit",M
"Tan, Cheng",M
"Tan, Chenhao",M
"Tan, Gang",M
"Tan, Guangming",M
"Tan, Hua",M
"Tan, Jingweijia",F
"Tan, Kian-Lee",M
"Tan, Kun",M
"Tan, Luchen",F
"Tan, Mercedes",F
"Tan, Sheng",M
"Tan, Tian",M
"Tan, Wei",M
"Tan, Xubin",F
"Tan, Zhaowei",M
"Tan, Zhipeng",M
"Tanaka, Bert",M
"Tanaka, Kiyofumi",M
"Tanaka, Masahiro",M
"Tanasic, Ivan",M
"Tanca, Letizia",F
"Tang, Adrian",M
"Tang, Bingchang",M
"Tang, Bo",M
"Tang, Chunqiang",M
"Tang, Cq",M
"Tang, Dixin",M
"Tang, Haixu",M
"Tang, Houjun",M
"Tang, Jian",M
"Tang, Jie",M
"Tang, Jiliang",M
"Tang, Kun",M
"Tang, Lingjia",F
"Tang, Linpeng",M
"Tang, Nan",M
"Tang, Qiang",M
"Tang, Wenwu",M
"Tang, Xiongchao",M
"Tang, Xueyan",M
"Tang, Xulong",M
"Tang, Yuan",M
"Tang, Zhanyong",M
"Tang, Zhihao Gavin",M
"Tangwongsan, Kanat",M
"Taniar, David",M
"Tanimoto, Teruo",M
"Tannu, Swamit S.",M
"Tao, Dacheng",M
"Tao, Dingwen",M
"Tao, Fangbo",M
"Tao, Shu",M
"Tao, Wenbo",M
"Tao, Xianping",M
"Tao, Yufei",M
"Tapdiya, Ashish",M
"Taranov, Konstantin",M
"Tarasov, Vasily",M
"Tari, Abdelkamel",M
"Tari, Zahir",M
"Tariq, Muhammad Adnan",M
"Tariq, Mukarram",M
"Tas, Mustafa Kemal",M
"Tasiran, Serdar",M
"Tatbul, Nesime",F
"Tate, Ross",M
"Tatebe, Osamu",M
"Tatikonda, Shirish",M
"Tatineni, Mahidhar",M
"Tato, Andrés Gómez",M
"Tatti, Nikolaj",M
"Taubenfeld, Gadi",M
"Taufer, Michela",F
"Taura, Kenjiro",M
"Tavakkol, Arash",M
"Tavva, Venkata Kalyan",M
"Tawarmalani, Mohit",M
"Tay, Y. C.",M
"Tay, Yi",M
"Taylor, Ben",M
"Taylor, Cynthia",F
"Taylor, Michael",M
"Taylor, Valerie",F
"Taziki, Mahsa",F
"Taş, Mustafa Kemal",M
"Tchamgoue, Guy Martin",M
"Tchana, Alain",M
"Teabe, Boris",M
"Teevan, Jaime",F
"Tehranipoor, Mark",M
"Teich, Samuel",M
"Teisseire, Maguelonne",F
"Teixeira, Renata",F
"Temam, Olivier",M
"Tendeloo, Yentl Van",M
"Tennenholtz, Moshe",M
"Tenneti, Raman",M
"Teo, Yong Meng",M
"Teodorescu, Radu",M
"Teodoro, George",M
"Terai, Masaaki",M
"Teran, Elvira",F
"Terauchi, Tachio",M
"Terboven, Christian",M
"Terei, David",M
"Termehchy, Arash",M
"Termier, Alexandre",M
"Terraz, Théophile",M
"Terrellas, Josep",M
"Terrovitis, Manolis",M
"Terry, Douglas B.",M
"Terzi, Evimaria",F
"Terzian, Meghrig",F
"Terzic, Balsa",M
"Terzis, Andreas",M
"Tessaro, Stefano",M
"Tesser, Rafael Keller",M
"Tessier, François",M
"Teubner, Jens",M
"Teuscher, Christof",M
"Teymourian, Kia",M
"Thai, My T.",M
"Thain, Douglas",M
"Thakkar, Ishan",M
"Thakur, Rajeev",M
"Thakurta, Abhradeep",M
"Thaler, Justin",M
"Thalheim, Jörg",M
"Thang, Nguyen Kim",M
"Thankachan, Sharma V.",M
"Theera-Ampornpunt, Nawanol",M
"Thekumparampil, Arun",M
"Thelin, Jorgen",M
"Theobald, Martin",M
"Theocharides, Theocharis",M
"Theocharidis, Konstantinos",M
"Thepsutum, Kittirat",F
"Thereska, Eno",M
"Thiagarajan, Jayaraman",M
"Thibault, Samuel",M
"Thiessen, Rei",M
"Thion, Romuald",M
"Thiran, Patrick",M
"Thirumuruganathan, Saravanan",M
"Thom, Murray",M
"Thomas, Daniel R.",M
"Thomas, GaëL",M
"Thomas, Gaël",M
"Thomas, James J.",M
"Thomas, Jeremy",M
"Thomas, Kurt",M
"Thomas, Lini",F
"Thomas, Matthew",M
"Thomas, Nigel",M
"Thomas, Paul",M
"Thomas, Renji",NA
"Thompson, Michael",M
"Thomsen, Benn C.",M
"Thomson, Paul",M
"Thonet, Thibaut",M
"Thorpe, Sean",M
"Thorson, Gregory",M
"Thottethodi, Mithuna",M
"Thumma, Vineeth",M
"Thuraisingham, Bhavani",F
"Tian, Bo",M
"Tian, Chao",M
"Tian, Chen",M
"Tian, Dave",M
"Tian, Lei",M
"Tian, Rong",M
"Tian, Yingying",F
"Tian, Yuan",F
"Tian, Yuanyuan",F
"Tian, Zhongyuan",F
"Tibouchi, Mehdi",M
"Tickoo, Omesh",M
"Tiefenau, Christian",M
"Tien, Dat Le",M
"Tierney, Matt",M
"Tillet, Philippe",M
"Ting, Kai-Ming",M
"Tinnes, Julien",M
"Tip, Frank",M
"Tirmazi, Muhammad",M
"Tirukkovalluri, Satish Kumar",M
"Tithi, Jesmin Jahan",F
"Titzer, Ben L.",M
"Tiwari, Devesh",M
"Tiwari, Mohit",M
"Tobin, Josh",M
"Tobin-Hochstadt, Sam",M
"Tock, Yoav",M
"Todd, Andrew",M
"Toledo, Sivan",M
"Tolomei, Gabriele",M
"Tom, Zahniser",M
"Toma, Horia",M
"Tomas, Pedro",M
"Tomasic, Anthony",M
"Tomescu, Alin",M
"Tomkins, Andrew",M
"Tomoharu, Iwata",M
"Tomov, Stanimire",M
"Tonellotto, Nicola",M
"Tong, Bin",M
"Tong, Hang Hang",M
"Tong, Hanghang",M
"Tong, Michael Hao",M
"Tong, Xin",M
"Tong, Yongxin",M
"Tong, Zhou",M
"Tongsinoot, Lumpsum",M
"Tonoyan, Tigran",M
"Toor, Skye",F
"Topham, Nigel",M
"Tople, Shruti",F
"Torisawa, Kentaro",M
"Torlak, Emina",F
"Torlone, Riccardo",M
"Torng, Christopher",M
"Torquati, Massimo",M
"Torrellas, Josep",M
"Torres, Jordi",M
"Torres, Manuel",M
"Torresen, Jim",M
"Tosh, Deepak",M
"Tosun, Suleyman",M
"Totoki, Tomohiro",M
"Totoni, Ehsan",M
"Toueg, Sam",M
"Touriño, Juan",M
"Tovar, Ben",M
"Towsley, Don",M
"Tozun, Pinar",F
"Trach, Bohdan",M
"Traff, Jesper Larsson",M
"Trahan, Jerry L.",M
"Trammell, Brian",M
"Tran, Tuyen",M
"Tran-Lam, David",F
"Trancoso, Pedro",M
"Trasarti, Roberto",M
"Tratt, Laurence",M
"Trattner, Christoph",M
"Traub, Jonas",M
"Traynor, Patrick",M
"Tredennick, Nick",M
"Treichler, Sean",M
"Tremblay, Marc",M
"Tresp, Volker",M
"Triandopoulos, Nikos",M
"Tribastone, Mirco",M
"Trieu, Ni",F
